transcript_id,13_S31_R1_001.bam.gtf,23_S32_R1_001.bam.gtf,35_S33_R1_001.bam.gtf,52_S34_R1_001.bam.gtf,60_S35_R1_001.bam.gtf,72_S36_R1_001.bam.gtf,85_S37_R1_001.bam.gtf,9_S30_R1_001.bam.gtf
Montipora_capitata_HIv3___RNAseq.g3027.t1b,0,0,9,7,0,0,9,0
Montipora_capitata_HIv3___RNAseq.g23576.t1,0,0,5,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17395.t1,0,0,12,0,0,0,3,0
Montipora_capitata_HIv3___TS.g31962.t1,254,747,172,61,29,17,8,498
Montipora_capitata_HIv3___RNAseq.g43565.t1,958,2745,1158,1120,1370,2014,2067,2057
Montipora_capitata_HIv3___TS.g44158.t1,37,120,227,221,216,149,84,66
Montipora_capitata_HIv3___TS.g27259.t2,5597,18438,11248,9398,7695,19264,9508,14378
Montipora_capitata_HIv3___RNAseq.g38014.t1,0,5,21,99,65,61,40,3
Montipora_capitata_HIv3___RNAseq.g2292.t1,0,0,0,0,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g4232.t1,6,4,0,0,5,1,0,0
Montipora_capitata_HIv3___RNAseq.g15946.t1,107,229,169,348,392,201,93,205
Montipora_capitata_HIv3___RNAseq.g24548.t1,154,328,52,208,280,277,166,348
Montipora_capitata_HIv3___RNAseq.g36093.t1,0,0,0,14,23,24,17,0
Montipora_capitata_HIv3___RNAseq.g36643.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1913.t1,0,0,0,2,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g17567.t1,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___TS.g31052.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6879.t1,0,0,0,3,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g7655.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5276.t1,0,0,0,0,1,0,2,0
Montipora_capitata_HIv3___RNAseq.g3498.t1,0,0,0,1,0,5,19,9
Montipora_capitata_HIv3___RNAseq.g42642.t1,0,0,0,0,1,0,0,1
Montipora_capitata_HIv3___RNAseq.g47691.t1,0,0,0,0,0,13,0,0
Montipora_capitata_HIv3___RNAseq.g41052.t1,448,1189,338,1191,1117,565,492,802
Montipora_capitata_HIv3___RNAseq.g33098.t1,0,0,0,0,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g3137.t1,0,6,48,1717,1905,2569,1033,0
Montipora_capitata_HIv3___TS.g41729.t1,15693,22407,46091,78978,53954,12265,6580,25025
Montipora_capitata_HIv3___RNAseq.g46570.t1,50,345,505,6164,8027,3343,1408,160
Montipora_capitata_HIv3___RNAseq.g45922.t1,0,0,0,0,0,8,0,0
Montipora_capitata_HIv3___TS.g47016.t1,0,0,0,0,0,9,3,0
Montipora_capitata_HIv3___RNAseq.g14074.t1,0,0,2,15,9,40,1,0
Montipora_capitata_HIv3___RNAseq.g35230.t1,3,0,2,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23750.t1,0,27,37,25,14,15,17,0
Montipora_capitata_HIv3___RNAseq.g1677.t1,0,3,2,0,6,7,5,0
Montipora_capitata_HIv3___RNAseq.g23440.t1,125,231,33,38,32,34,25,307
Montipora_capitata_HIv3___RNAseq.g49422.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41682.t1,3796,7446,2988,5328,6003,5485,3303,6813
Montipora_capitata_HIv3___RNAseq.g50618.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50655.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8502.t1,0,0,0,0,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g35193.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g42563.t1,0,37,44,66,89,91,78,8
Montipora_capitata_HIv3___RNAseq.g43986.t1a,5458,14406,9418,12299,11094,4897,3866,13248
Montipora_capitata_HIv3___RNAseq.g36850.t2,5,17,25,237,179,184,110,5
Montipora_capitata_HIv3___TS.g7252.t1,0,1,7,2,1,0,5,0
Montipora_capitata_HIv3___TS.g29249.t1,0,0,0,3,0,3,5,0
Montipora_capitata_HIv3___RNAseq.g41247.t1,0,0,5,7,9,10,2,3
Montipora_capitata_HIv3___RNAseq.g18746.t1,973,2292,945,991,1207,498,235,2085
Montipora_capitata_HIv3___RNAseq.g45731.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6053.t1,0,0,0,0,4,6,1,0
Montipora_capitata_HIv3___RNAseq.g45920.t1,0,0,0,0,0,1,3,0
Montipora_capitata_HIv3___RNAseq.g23442.t1,0,59,172,936,897,790,627,0
Montipora_capitata_HIv3___RNAseq.g16578.t1,0,1,0,4,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47117.t1,0,0,0,3,0,33,10,0
Montipora_capitata_HIv3___RNAseq.g19159.t1,35,48,30,100,165,94,182,23
Montipora_capitata_HIv3___RNAseq.g24835.t1,0,0,0,0,15,12,9,0
Montipora_capitata_HIv3___TS.g13954.t1,0,0,0,16,4,14,24,0
Montipora_capitata_HIv3___RNAseq.g22013.t1b,0,0,0,0,1,7,2,0
Montipora_capitata_HIv3___RNAseq.g10291.t1,5,6,0,0,7,26,9,0
Montipora_capitata_HIv3___RNAseq.g21019.t2,435,938,168,460,467,214,181,716
Montipora_capitata_HIv3___RNAseq.g5580.t1,0,0,0,0,0,3,3,0
Montipora_capitata_HIv3___RNAseq.g32170.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15325.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34285.t1,280,695,392,250,275,537,327,418
Montipora_capitata_HIv3___RNAseq.g448.t1,916,1406,493,414,643,547,505,1432
Montipora_capitata_HIv3___RNAseq.g48039.t1,144,360,115,1139,1331,1280,672,447
Montipora_capitata_HIv3___RNAseq.g16019.t1,87,201,41,297,483,425,297,191
Montipora_capitata_HIv3___TS.g26563.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3610.t1,0,11,4,13,8,5,7,0
Montipora_capitata_HIv3___RNAseq.g46572.t1,2152,4540,2699,4684,4746,2689,1794,4344
Montipora_capitata_HIv3___RNAseq.g26757.t1,234,698,885,1865,1907,1058,430,605
Montipora_capitata_HIv3___TS.g1609.t1,0,0,0,0,4,4,0,0
Montipora_capitata_HIv3___RNAseq.g43942.t1,47,99,52,118,135,183,111,133
Montipora_capitata_HIv3___TS.g39651.t1,0,0,0,4,5,4,3,0
Montipora_capitata_HIv3___RNAseq.g33384.t1,0,0,3,0,0,5,0,0
Montipora_capitata_HIv3___TS.g9791.t1a,6,31,156,393,366,148,171,20
Montipora_capitata_HIv3___TS.g9791.t1b,0,0,4,9,4,9,7,0
Montipora_capitata_HIv3___TS.g7239.t1,0,0,0,7,5,15,6,0
Montipora_capitata_HIv3___TS.g30288.t1,0,10,4,0,2,4,17,3
Montipora_capitata_HIv3___RNAseq.g28997.t1,9,14,5,31,11,9,7,10
Montipora_capitata_HIv3___RNAseq.g46295.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26019.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12454.t1,0,32,136,143,309,136,101,0
Montipora_capitata_HIv3___RNAseq.g35583.t1,493,1650,1246,1387,1040,283,106,958
Montipora_capitata_HIv3___RNAseq.g7408.t1,0,5,13,49,25,57,23,0
Montipora_capitata_HIv3___TS.g11593.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38877.t1,0,0,2,9,6,7,3,1
Montipora_capitata_HIv3___RNAseq.g37104.t1,441,1460,962,3546,3638,3293,2685,1171
Montipora_capitata_HIv3___RNAseq.g521.t1,158,777,445,812,992,1028,460,257
Montipora_capitata_HIv3___RNAseq.g6051.t1,0,4,0,7,10,11,13,0
Montipora_capitata_HIv3___RNAseq.g28480.t1,0,0,4,0,7,0,0,0
Montipora_capitata_HIv3___RNAseq.g33767.t1,59,147,61,115,82,154,356,154
Montipora_capitata_HIv3___RNAseq.g18180.t1,3,6,101,182,109,70,58,6
Montipora_capitata_HIv3___RNAseq.g36569.t1,2,35,7,10,17,0,3,7
Montipora_capitata_HIv3___RNAseq.g21400.t1,0,0,0,0,0,8,5,0
Montipora_capitata_HIv3___RNAseq.g27023.t1,0,0,0,0,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g35920.t1,0,8,20,25,57,66,29,0
Montipora_capitata_HIv3___RNAseq.g55.t1,0,0,0,6,2,14,4,0
Montipora_capitata_HIv3___RNAseq.g15718.t1,111,222,228,1181,1067,491,157,175
Montipora_capitata_HIv3___TS.g13101.t1,0,0,11,33,34,82,47,0
Montipora_capitata_HIv3___TS.g26940.t1,0,15,14,189,191,19,0,5
Montipora_capitata_HIv3___RNAseq.g21463.t1,0,0,0,5,5,23,7,0
Montipora_capitata_HIv3___RNAseq.g5121.t1,386,1144,212,118,170,315,156,719
Montipora_capitata_HIv3___RNAseq.g34636.t1,1007,2835,545,1369,1136,1262,890,1759
Montipora_capitata_HIv3___RNAseq.g46149.t1,734,2721,1169,706,761,421,261,2097
Montipora_capitata_HIv3___RNAseq.g9505.t1,0,0,3,8,17,1,9,0
Montipora_capitata_HIv3___RNAseq.g16206.t1,0,0,9,0,5,7,4,0
Montipora_capitata_HIv3___RNAseq.g5434.t1,0,0,0,7,0,5,0,0
Montipora_capitata_HIv3___TS.g21590.t1,0,0,0,0,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g30675.t1,0,1,0,1,1,0,3,1
Montipora_capitata_HIv3___RNAseq.g488.t1,582,1577,813,4790,4885,3175,1736,1301
Montipora_capitata_HIv3___RNAseq.g9274.t1,158,305,498,572,532,332,211,360
Montipora_capitata_HIv3___TS.g7221.t1,0,7,144,550,591,414,184,0
Montipora_capitata_HIv3___RNAseq.g35922.t1,0,0,1,7,0,1,3,3
Montipora_capitata_HIv3___RNAseq.g26056.t1,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44314.t1,26,65,324,327,350,184,119,24
Montipora_capitata_HIv3___RNAseq.g12789.t1,2408,3477,3960,8778,6503,2210,1645,3865
Montipora_capitata_HIv3___RNAseq.g13638.t1,7,0,0,0,6,0,0,0
Montipora_capitata_HIv3___RNAseq.g35581.t2,23052,22749,10077,11596,12643,7122,6469,28916
Montipora_capitata_HIv3___RNAseq.g46884.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g31172.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1675.t1,0,2,2,0,7,1,12,0
Montipora_capitata_HIv3___RNAseq.g35087.t1,45,76,19,11,0,8,8,73
Montipora_capitata_HIv3___TS.g2257.t1,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g16204.t1,0,0,1,0,3,5,12,0
Montipora_capitata_HIv3___TS.g1014.t1,0,7,7,103,139,81,376,0
Montipora_capitata_HIv3___RNAseq.g39596.t1,0,0,1,0,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g37788.t1,2,4,5,10,15,13,3,0
Montipora_capitata_HIv3___RNAseq.g38847.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36873.t1,4213,6947,1950,1188,1413,1677,1907,7647
Montipora_capitata_HIv3___TS.g9973.t1,0,0,3,10,11,5,2,2
Montipora_capitata_HIv3___RNAseq.g3826.t1,0,5,2,10,6,7,6,0
Montipora_capitata_HIv3___RNAseq.g11092.t1,0,0,2,0,4,0,3,0
Montipora_capitata_HIv3___TS.g42900.t1,0,0,0,0,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g16998.t1,0,4,2,32,47,196,24,3
Montipora_capitata_HIv3___RNAseq.g13185.t1,0,4,14,9,6,29,19,0
Montipora_capitata_HIv3___RNAseq.g28268.t1,0,1,2,14,13,13,9,0
Montipora_capitata_HIv3___RNAseq.g40814.t1,0,0,3,3,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g22077.t1,0,0,5,6,0,0,0,0
Montipora_capitata_HIv3___TS.g5712.t1,3,0,5,3,7,4,0,3
Montipora_capitata_HIv3___RNAseq.g11662.t1,0,5,1,0,1,1,2,0
Montipora_capitata_HIv3___RNAseq.g46151.t1,0,4,0,0,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g18421.t1,25,27,0,9,0,4,3,39
Montipora_capitata_HIv3___RNAseq.g6205.t1,0,0,0,0,0,8,0,0
Montipora_capitata_HIv3___RNAseq.g50098.t1,331,835,260,48,79,122,70,646
Montipora_capitata_HIv3___RNAseq.g50683.t1b,0,0,0,9,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43399.t1,301,1021,254,252,291,153,53,449
Montipora_capitata_HIv3___RNAseq.g50683.t1a,0,0,0,0,14,8,5,0
Montipora_capitata_HIv3___RNAseq.g26228.t1,26,72,10,14,16,34,27,88
Montipora_capitata_HIv3___RNAseq.24201_t,0,3,0,15,21,0,7,0
Montipora_capitata_HIv3___RNAseq.g43531.t1,0,4,5,32,54,44,112,0
Montipora_capitata_HIv3___RNAseq.g11090.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1880.t1,0,0,0,12,5,23,21,0
Montipora_capitata_HIv3___RNAseq.g42378.t1,3,0,9,11,16,17,5,0
Montipora_capitata_HIv3___RNAseq.g16194.t1,0,0,0,0,0,7,0,0
Montipora_capitata_HIv3___RNAseq.g26486.t1,0,16,27,210,313,195,262,0
Montipora_capitata_HIv3___RNAseq.g18115.t1,0,3,0,0,6,4,0,0
Montipora_capitata_HIv3___RNAseq.g33395.t1,0,0,0,17,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5274.t1,0,0,0,0,3,2,2,1
Montipora_capitata_HIv3___RNAseq.g35118.t1,243,447,187,1816,2045,1016,627,414
Montipora_capitata_HIv3___RNAseq.g29245.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41178.t1,0,0,5,0,0,4,0,0
Montipora_capitata_HIv3___TS.g12345.t1,0,0,1,16,9,5,5,0
Montipora_capitata_HIv3___TS.g18629.t1,0,13,6,25,19,9,10,0
Montipora_capitata_HIv3___RNAseq.g20674.t2,48,87,64,123,185,218,172,25
Montipora_capitata_HIv3___RNAseq.g14956.t1,13,27,88,1304,1018,730,338,24
Montipora_capitata_HIv3___RNAseq.g22849.t1,121,409,695,984,826,546,370,353
Montipora_capitata_HIv3___RNAseq.g33686.t1,1439,3203,1691,3184,3664,4488,1223,1805
Montipora_capitata_HIv3___TS.g23812.t1,0,11,7,22,11,21,9,0
Montipora_capitata_HIv3___RNAseq.g50075.t1,0,0,0,3,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41349.t1b,46,14,0,775,1097,1215,874,50
Montipora_capitata_HIv3___RNAseq.g41349.t1a,111,118,82,140,108,153,100,145
Montipora_capitata_HIv3___RNAseq.g34104.t1a,0,6,82,143,209,161,114,3
Montipora_capitata_HIv3___RNAseq.g34104.t1b,0,0,0,3,9,9,0,0
Montipora_capitata_HIv3___RNAseq.g31043.t1,0,0,3,0,4,3,26,0
Montipora_capitata_HIv3___RNAseq.g13064.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2471.t1,9,23,0,23,15,61,44,10
Montipora_capitata_HIv3___RNAseq.g23242.t1,18,30,0,0,21,74,85,39
Montipora_capitata_HIv3___RNAseq.g30194.t1,680,1992,1058,1202,893,296,139,1495
Montipora_capitata_HIv3___RNAseq.g8010.t1,0,0,0,2,0,6,0,0
Montipora_capitata_HIv3___RNAseq.g29247.t1,0,0,0,0,0,3,0,0
Montipora_capitata_HIv3___TS.g36134.t2,883,1542,1172,2610,2826,2184,1258,1317
Montipora_capitata_HIv3___RNAseq.g39602.t1,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g39634.t1,6,26,26,11,18,11,67,4
Montipora_capitata_HIv3___RNAseq.g30828.t1,0,0,0,1,8,0,16,0
Montipora_capitata_HIv3___RNAseq.g31552.t1b,0,2,6,14,7,11,25,2
Montipora_capitata_HIv3___TS.g45031.t1,1,7,4,13,12,17,4,2
Montipora_capitata_HIv3___RNAseq.g48191.t1,1,10,14,29,29,29,34,5
Montipora_capitata_HIv3___RNAseq.g31440.t1,0,0,0,15,9,14,1,0
Montipora_capitata_HIv3___RNAseq.g2473.t1,0,0,0,12,31,2,2,0
Montipora_capitata_HIv3___RNAseq.g44187.t1,683,1171,405,2369,1921,1770,1279,1265
Montipora_capitata_HIv3___RNAseq.g31916.t1,0,0,7,9,7,15,7,0
Montipora_capitata_HIv3___RNAseq.g26484.t1,235,359,300,797,814,698,375,356
Montipora_capitata_HIv3___RNAseq.g39158.t1,0,3,0,8,17,1,24,3
Montipora_capitata_HIv3___RNAseq.g35263.t1,688,2694,1770,1037,1365,1015,823,1581
Montipora_capitata_HIv3___RNAseq.g9726.t1,0,0,2,3,7,10,5,0
Montipora_capitata_HIv3___RNAseq.g5693.t1,0,0,0,4,11,15,7,0
Montipora_capitata_HIv3___RNAseq.g4058.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26243.t1,0,4,1,3,2,0,0,1
Montipora_capitata_HIv3___RNAseq.g33397.t1,0,0,0,3,2,6,2,0
Montipora_capitata_HIv3___RNAseq.g38475.t1,1226,3791,2082,2993,2818,1504,740,3477
Montipora_capitata_HIv3___TS.g39378.t1,0,0,4,2,0,4,0,0
Montipora_capitata_HIv3___TS.g10945.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11367.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g16169.t1,0,0,0,0,0,6,2,0
Montipora_capitata_HIv3___RNAseq.g23175.t1,0,0,0,0,4,0,0,0
Montipora_capitata_HIv3___TS.g8256.t1,0,1,0,3,3,4,0,0
Montipora_capitata_HIv3___TS.g44797.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16227.t1,0,16,3,2,34,4,0,4
Montipora_capitata_HIv3___RNAseq.g38628.t1,0,0,0,1,0,2,3,0
Montipora_capitata_HIv3___RNAseq.g50210.t1,0,22,0,0,0,10,4,11
Montipora_capitata_HIv3___TS.g18329.t1,340,1151,493,744,940,1060,798,822
Montipora_capitata_HIv3___TS.g8880.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17199.t1,0,9,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31500.t1,191,531,91,74,88,424,560,427
Montipora_capitata_HIv3___RNAseq.g47102.t1,112,256,41,39,25,33,55,161
Montipora_capitata_HIv3___RNAseq.g43693.t1,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18860.t1,0,0,0,4,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43016.t1,0,0,2,4,3,12,21,0
Montipora_capitata_HIv3___RNAseq.g33732.t1,1,4,28,17,11,3,2,2
Montipora_capitata_HIv3___RNAseq.g24114.t1,9,35,14,29,8,30,19,32
Montipora_capitata_HIv3___RNAseq.g15901.t1,4334,7877,3897,2894,3218,3193,2917,6719
Montipora_capitata_HIv3___RNAseq.g12131.t1,50,74,106,62,42,18,14,77
Montipora_capitata_HIv3___RNAseq.10136_t,0,42,20,47,40,91,34,16
Montipora_capitata_HIv3___RNAseq.g19034.t1,4,10,7,5,6,14,36,0
Montipora_capitata_HIv3___RNAseq.g10127.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21393.t1,13,99,617,1083,1200,1105,667,0
Montipora_capitata_HIv3___TS.g20857.t1,3,23,14,0,19,0,0,20
Montipora_capitata_HIv3___RNAseq.g11071.t1,0,0,0,0,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g44185.t1,1413,2885,650,1459,1603,1023,549,2103
Montipora_capitata_HIv3___RNAseq.g35261.t1,255,626,337,341,381,210,210,467
Montipora_capitata_HIv3___RNAseq.g5066.t1,274,515,186,441,521,389,432,506
Montipora_capitata_HIv3___RNAseq.g47990.t1,46,22,0,8,3,17,0,7
Montipora_capitata_HIv3___RNAseq.g20885.t1,11,12,5,17,0,145,206,5
Montipora_capitata_HIv3___TS.g32375.t1,781,3644,1847,1333,1253,884,698,1763
Montipora_capitata_HIv3___RNAseq.g35543.t1,0,8,32,81,89,87,47,4
Montipora_capitata_HIv3___RNAseq.g18603.t1,1084,1821,1109,2962,3381,1818,763,1523
Montipora_capitata_HIv3___RNAseq.g42490.t1,0,0,6,14,7,4,6,0
Montipora_capitata_HIv3___RNAseq.g31036.t3,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7390.t1,0,20,6,5,10,15,11,0
Montipora_capitata_HIv3___RNAseq.g50422.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10915.t1,0,0,0,0,2,4,0,0
Montipora_capitata_HIv3___RNAseq.g26276.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34256.t1,0,0,0,5,21,12,6,0
Montipora_capitata_HIv3___RNAseq.g37690.t1,0,0,0,5,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32021.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47992.t1,81,234,75,144,96,63,124,320
Montipora_capitata_HIv3___RNAseq.g3402.t1,22,88,47,56,98,164,162,99
Montipora_capitata_HIv3___RNAseq.g33258.t1,0,4,0,0,0,0,3,0
Montipora_capitata_HIv3___RNAseq.g34973.t1,0,6,0,21,19,13,15,0
Montipora_capitata_HIv3___RNAseq.g19319.t1,0,0,16,14,18,15,18,0
Montipora_capitata_HIv3___RNAseq.g2538.t1,74,536,343,365,389,1158,1843,270
Montipora_capitata_HIv3___RNAseq.g22903.t1,11,21,16,13,4,28,32,26
Montipora_capitata_HIv3___RNAseq.g31209.t1,51,65,53,70,64,36,45,93
Montipora_capitata_HIv3___TS.g35865.t1,0,0,17,16,18,41,22,0
Montipora_capitata_HIv3___RNAseq.g28228.t1,238,642,161,253,300,248,180,449
Montipora_capitata_HIv3___RNAseq.g24957.t1,674,4604,2557,2070,1088,318,164,3225
Montipora_capitata_HIv3___RNAseq.g21538.t1,0,2,0,0,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g5734.t1,0,0,5,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21391.t1,0,0,4,0,0,0,12,5
Montipora_capitata_HIv3___RNAseq.g12133.t1,0,0,3,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g10047.t1,4,0,6,4,14,6,9,4
Montipora_capitata_HIv3___RNAseq.g45469.t1,95,262,161,363,389,210,158,187
Montipora_capitata_HIv3___RNAseq.g45424.t1,118,52,34,40,164,22,45,181
Montipora_capitata_HIv3___RNAseq.g35991.t1,0,6,15,29,64,70,56,0
Montipora_capitata_HIv3___RNAseq.g9427.t1,208,423,129,262,394,400,198,399
Montipora_capitata_HIv3___TS.g38751.t1,0,0,0,0,5,0,8,0
Montipora_capitata_HIv3___RNAseq.g41377.t1a,3639,6991,3789,4329,4038,1999,1867,6694
Montipora_capitata_HIv3___RNAseq.g41377.t1b,4556,10652,4759,10800,9335,2861,2196,10254
Montipora_capitata_HIv3___TS.g7554.t1,0,3,0,10,3,0,0,0
Montipora_capitata_HIv3___TS.g31975.t1,0,4,0,4,4,0,0,0
Montipora_capitata_HIv3___TS.g47713.t1,0,24,17,6,0,4,9,3
Montipora_capitata_HIv3___TS.g32835.t1,0,0,0,11,32,8,0,0
Montipora_capitata_HIv3___RNAseq.g15593.t1,0,0,0,9,4,2,0,3
Montipora_capitata_HIv3___RNAseq.g4580.t1,20,7,11,16,6,172,408,22
Montipora_capitata_HIv3___RNAseq.g40816.t1,0,0,0,3,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g45776.t1,74,234,44,28,38,36,57,198
Montipora_capitata_HIv3___RNAseq.g38369.t1,2,0,8,11,0,16,25,0
Montipora_capitata_HIv3___RNAseq.g37506.t1,1890,3263,993,953,851,2078,2425,3640
Montipora_capitata_HIv3___RNAseq.g46815.t1,0,1,1,1,3,3,1,1
Montipora_capitata_HIv3___TS.g11850.t1,0,0,4,5,0,5,0,0
Montipora_capitata_HIv3___RNAseq.g42009.t1,0,0,0,4,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g21794.t1,0,0,0,3,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7895.t1,0,19,20,20,18,24,36,12
Montipora_capitata_HIv3___RNAseq.g40598.t1,586,1793,672,1678,1964,1284,836,1526
Montipora_capitata_HIv3___RNAseq.g7074.t1,2,0,6,4,4,6,2,0
Montipora_capitata_HIv3___RNAseq.g38581.t1,3,9,12,12,40,27,40,2
Montipora_capitata_HIv3___RNAseq.g13066.t1,40,75,81,503,548,401,271,103
Montipora_capitata_HIv3___RNAseq.g13544.t1,339,636,354,649,534,218,131,694
Montipora_capitata_HIv3___TS.g45858.t1,0,6,2,0,5,7,0,0
Montipora_capitata_HIv3___TS.g25180.t1,0,0,0,0,12,11,0,0
Montipora_capitata_HIv3___TS.g30745.t1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19900.t1,0,0,3,3,4,0,2,0
Montipora_capitata_HIv3___RNAseq.g23510.t1,0,0,0,3,0,0,4,0
Montipora_capitata_HIv3___TS.g33880.t1,0,0,0,4,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g37089.t1,495,1212,366,1291,1346,894,556,898
Montipora_capitata_HIv3___TS.g2991.t1,0,2,1,0,7,15,11,0
Montipora_capitata_HIv3___RNAseq.g5659.t1,0,0,0,2,16,2,0,0
Montipora_capitata_HIv3___RNAseq.g7897.t1,0,0,6,29,21,12,7,5
Montipora_capitata_HIv3___RNAseq.g9425.t1,0,0,0,0,3,8,0,0
Montipora_capitata_HIv3___TS.g8359.t1,0,3,0,0,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g36126.t1,0,10,0,0,0,0,4,4
Montipora_capitata_HIv3___RNAseq.g47221.t1,50,97,61,243,260,227,171,88
Montipora_capitata_HIv3___RNAseq.g32678.t1,0,0,0,0,7,0,0,0
Montipora_capitata_HIv3___RNAseq.g35161.t1,1,5,0,2,3,21,40,6
Montipora_capitata_HIv3___RNAseq.g15203.t1,924,1422,379,598,922,521,441,1368
Montipora_capitata_HIv3___TS.g31977.t2,4535,11203,6203,3496,3769,2336,2333,9264
Montipora_capitata_HIv3___RNAseq.g10898.t1,0,0,0,0,0,3,1,0
Montipora_capitata_HIv3___TS.g41757.t1,3,8,7,7,18,12,2,8
Montipora_capitata_HIv3___RNAseq.g348.t1,179,986,2395,6890,7762,4626,1635,419
Montipora_capitata_HIv3___RNAseq.g31396.t1,0,0,0,0,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g15782.t1,503,1167,779,981,696,418,287,1101
Montipora_capitata_HIv3___RNAseq.g41752.t1,1,5,10,10,6,7,8,0
Montipora_capitata_HIv3___RNAseq.g44761.t1b,8,22,3,0,0,4,8,14
Montipora_capitata_HIv3___RNAseq.g8012.t1,0,0,0,0,2,0,4,0
Montipora_capitata_HIv3___TS.g9666.t1,20,49,15,4,4,4,2,77
Montipora_capitata_HIv3___RNAseq.g44761.t1a,675,998,676,3784,4085,737,939,1016
Montipora_capitata_HIv3___RNAseq.g41828.t1,2,7,3,6,18,30,9,0
Montipora_capitata_HIv3___RNAseq.g7362.t1,2703,11823,6170,3280,3131,5865,1398,9732
