transcript_id,SRR11452251.bam.gtf,SRR11452262.bam.gtf,SRR11452263.bam.gtf,SRR4048723.bam.gtf
Montipora_capitata_HIv3___TS.g12976.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21188.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6329.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38187.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41620.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34551.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10479.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g174.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15438.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33633.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41591.t1,3096,2975,3756,2877
Montipora_capitata_HIv3___RNAseq.g36685.t1,351,170,325,176
Montipora_capitata_HIv3___RNAseq.g16230.t1,32,17,57,22
Montipora_capitata_HIv3___TS.g567.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21107.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27826.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40417.t1,531,673,629,1161
Montipora_capitata_HIv3___RNAseq.g32286.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25248.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42444.t1,79,125,92,31
Montipora_capitata_HIv3___RNAseq.g16898.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29426.t1,0,2,0,3
Montipora_capitata_HIv3___RNAseq.g18076.t1,27,13,35,30
Montipora_capitata_HIv3___TS.g12974.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46744.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5894.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g15438.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g50473.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13711.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25674.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34115.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25886.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1189.t1,0,0,4,17
Montipora_capitata_HIv3___RNAseq.g24517.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8381.t1,0,0,14,0
Montipora_capitata_HIv3___RNAseq.g44680.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37780.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18814.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g10712.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10712.t1c,1821,2755,3488,2727
Montipora_capitata_HIv3___RNAseq.g10712.t1b,996,515,1258,1024
Montipora_capitata_HIv3___TS.g35790.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.17924_t,29,20,0,0
Montipora_capitata_HIv3___RNAseq.g6496.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24192.t1a,5901,3183,7602,5000
Montipora_capitata_HIv3___RNAseq.g24192.t1b,20,144,62,45
Montipora_capitata_HIv3___RNAseq.g48414.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8279.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21077.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38724.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g477.t1,25,23,63,25
Montipora_capitata_HIv3___RNAseq.g39044.t2,38,66,108,99
Montipora_capitata_HIv3___RNAseq.g27799.t1,933,655,1279,1005
Montipora_capitata_HIv3___RNAseq.g412.t1,6,25,2,6
Montipora_capitata_HIv3___RNAseq.g34231.t1,429,525,890,412
Montipora_capitata_HIv3___RNAseq.g35521.t1,10347,4322,9629,4509
Montipora_capitata_HIv3___RNAseq.g26667.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33631.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41622.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26860.t1,5,23,25,19
Montipora_capitata_HIv3___TS.g38405.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50538.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g15606.t1,43,65,96,90
Montipora_capitata_HIv3___RNAseq.g25988.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15385.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14639.t1,2,0,0,0
Montipora_capitata_HIv3___TS.g31225.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18074.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19389.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43061.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7747.t2,281,248,309,272
Montipora_capitata_HIv3___RNAseq.g18089.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25676.t1,1547,1541,1819,1304
Montipora_capitata_HIv3___RNAseq.g15604.t1,0,0,0,5
Montipora_capitata_HIv3___TS.g3814.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37890.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49632.t1,188,116,153,41
Montipora_capitata_HIv3___RNAseq.g37665.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g36800.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23765.t1,38,14,32,9
Montipora_capitata_HIv3___TS.g5793.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g16163.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12184.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7615.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40750.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11049.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g46382.t1b,187,203,235,6
Montipora_capitata_HIv3___RNAseq.g31622.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6399.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20398.t1,0,0,5,7
Montipora_capitata_HIv3___RNAseq.g46685.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21706.t1,651,678,842,496
Montipora_capitata_HIv3___RNAseq.g34174.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35523.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24398.t1,168,50,291,160
Montipora_capitata_HIv3___RNAseq.g5162.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46217.t1,23117,19576,30749,11721
Montipora_capitata_HIv3___RNAseq.g21363.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11974.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11974.t1b,0,0,0,35
Montipora_capitata_HIv3___TS.g8968.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27442.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13702.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11652.t1,20,107,251,30
Montipora_capitata_HIv3___RNAseq.g39352.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39352.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39352.t1c,0,0,0,0
Montipora_capitata_HIv3___TS.g35080.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43063.t1,2,0,29,6
Montipora_capitata_HIv3___RNAseq.g14649.t1,0,12,0,0
Montipora_capitata_HIv3___RNAseq.g4131.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17401.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26112.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17169.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9947.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27639.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1507.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g393.t1,18,36,51,103
Montipora_capitata_HIv3___TS.g34644.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35006.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13951.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41305.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8429.t1,0,6,0,0
Montipora_capitata_HIv3___RNAseq.g23767.t1,17,0,7,0
Montipora_capitata_HIv3___RNAseq.g709.t1,4,0,0,0
Montipora_capitata_HIv3___RNAseq.g33555.t1,2194,1256,2586,1244
Montipora_capitata_HIv3___RNAseq.g50681.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44479.t1,0,0,9,7
Montipora_capitata_HIv3___RNAseq.g37481.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.8922_t,0,0,0,0
Montipora_capitata_HIv3___TS.g43259.t1,2941,2282,4909,2737
Montipora_capitata_HIv3___TS.g46990.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2253.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7285.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33333.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43824.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43986.t1b,215,142,174,161
Montipora_capitata_HIv3___TS.g15937.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21518.t1,0,9,0,0
Montipora_capitata_HIv3___RNAseq.g7862.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30705.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22013.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g49056.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g836.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22013.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g31930.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21185.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46112.t1,0,0,0,29
Montipora_capitata_HIv3___RNAseq.g13743.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41637.t1,7,0,0,0
Montipora_capitata_HIv3___RNAseq.g4013.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49920.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40408.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40445.t1,41,45,40,25
Montipora_capitata_HIv3___RNAseq.g29360.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g38592.t4,748,493,1770,277
Montipora_capitata_HIv3___RNAseq.g34439.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g39358.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8499.t2a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7282.t1,35619,22546,34530,21397
Montipora_capitata_HIv3___TS.g16643.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8499.t2b,1106,438,1097,687
Montipora_capitata_HIv3___TS.g30670.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24837.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35078.t1,633,317,922,480
Montipora_capitata_HIv3___RNAseq.g15536.t1,36,22,103,21
Montipora_capitata_HIv3___RNAseq.g391.t1,305,103,287,769
Montipora_capitata_HIv3___RNAseq.g35004.t2,586,353,965,871
Montipora_capitata_HIv3___RNAseq.g45052.t1,0,26,8,0
Montipora_capitata_HIv3___TS.g10614.t1,0,1,0,1
Montipora_capitata_HIv3___RNAseq.g28099.t1,1799,1105,2866,572
Montipora_capitata_HIv3___RNAseq.g42174.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g27123.t1,946,724,1088,1239
Montipora_capitata_HIv3___RNAseq.g19034.t1,0,0,3,2
Montipora_capitata_HIv3___RNAseq.g25353.t1,1144,1509,1596,588
Montipora_capitata_HIv3___RNAseq.g284.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5199.t1,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g28127.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g85.t1,0,0,4,0
Montipora_capitata_HIv3___TS.g10465.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26732.t1,0,3,9,0
Montipora_capitata_HIv3___RNAseq.g12637.t1,0,5,0,16
Montipora_capitata_HIv3___RNAseq.g25113.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6165.t1,7,33,7,28
Montipora_capitata_HIv3___TS.g9181.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32469.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24790.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29119.t1,260,176,247,227
Montipora_capitata_HIv3___TS.g42458.t1,0,0,15,0
Montipora_capitata_HIv3___RNAseq.g2127.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3043.t1,50,50,59,16
Montipora_capitata_HIv3___RNAseq.g49322.t1,182,99,160,232
Montipora_capitata_HIv3___RNAseq.g22392.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32828.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6186.t1,0,0,2,2
Montipora_capitata_HIv3___RNAseq.g39229.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34605.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18936.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35349.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.20343_t,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5144.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12207.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20342.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48421.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3788.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26131.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17916.t1,0,0,0,2
Montipora_capitata_HIv3___TS.g25608.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23483.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29172.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37036.t1,501,191,559,556
Montipora_capitata_HIv3___RNAseq.g20578.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26397.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7541.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9937.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g50709.t2,4,0,12,0
Montipora_capitata_HIv3___RNAseq.g24127.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.25957_t,0,35,19,12
Montipora_capitata_HIv3___RNAseq.g28125.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g42497.t1,1302,971,1893,756
Montipora_capitata_HIv3___RNAseq.g286.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44915.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27173.t1,0,0,0,5
Montipora_capitata_HIv3___TS.g37999.t2,25,0,39,10
Montipora_capitata_HIv3___RNAseq.g25267.t1,18,0,17,0
Montipora_capitata_HIv3___RNAseq.g512.t1a,0,0,15,0
Montipora_capitata_HIv3___RNAseq.g512.t1b,2405,1363,2816,1976
Montipora_capitata_HIv3___RNAseq.g18384.t1,0,0,9,11
Montipora_capitata_HIv3___TS.g29898.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50511.t1,2,0,3,0
Montipora_capitata_HIv3___RNAseq.g3842.t1,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g45153.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11861.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g771.t2,78,39,133,99
Montipora_capitata_HIv3___RNAseq.g3041.t1,0,0,30,8
Montipora_capitata_HIv3___RNAseq.g39057.t1,178,234,303,289
Montipora_capitata_HIv3___RNAseq.g35306.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44917.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17263.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31177.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g13620.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17776.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g10470.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12205.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36246.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45248.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19867.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32493.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45551.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1224.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g1078.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29185.t1,0,0,32,17
Montipora_capitata_HIv3___TS.g38223.t1,7,0,0,9
Montipora_capitata_HIv3___TS.g47605.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10670.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36450.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28056.t1,114,0,154,42
Montipora_capitata_HIv3___RNAseq.g7125.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42070.t1,33,14,15,22
Montipora_capitata_HIv3___TS.g29382.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23823.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26377.t2,5171,4624,8133,2447
Montipora_capitata_HIv3___TS.g19684.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25582.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47281.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46126.t1,33,79,64,77
Montipora_capitata_HIv3___RNAseq.g12629.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3267.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41332.t1,86,52,103,167
Montipora_capitata_HIv3___TS.g15660.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5867.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15539.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20759.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39429.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35803.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33522.t1,224,167,242,467
Montipora_capitata_HIv3___TS.g44102.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31175.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18671.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43158.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44894.t1,211,233,256,55
Montipora_capitata_HIv3___RNAseq.g48714.t1,1877,1585,2641,1977
Montipora_capitata_HIv3___RNAseq.g50120.t1,1196,1452,1552,1962
Montipora_capitata_HIv3___RNAseq.g20238.t1,330,466,517,156
Montipora_capitata_HIv3___RNAseq.g25914.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37612.t1,149,81,179,40
Montipora_capitata_HIv3___RNAseq.g10573.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41985.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30237.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6015.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g31718.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40551.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29248.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36452.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21893.t1,34,33,61,76
Montipora_capitata_HIv3___RNAseq.g3200.t1,9,0,24,23
Montipora_capitata_HIv3___RNAseq.g40952.t1,513,295,635,524
Montipora_capitata_HIv3___RNAseq.g834.t3,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27130.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6318.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39051.t1,318,268,502,335
Montipora_capitata_HIv3___TS.g41538.t1b,443,465,516,676
Montipora_capitata_HIv3___RNAseq.g24792.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44896.t1,88,232,248,201
Montipora_capitata_HIv3___TS.g41538.t1a,2316,2208,2922,1814
Montipora_capitata_HIv3___RNAseq.g6721.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13479.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2950.t1,36,17,26,117
Montipora_capitata_HIv3___RNAseq.g25393.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10556.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23493.t1,0,14,13,8
Montipora_capitata_HIv3___RNAseq.g47283.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34520.t1,14,17,6,9
Montipora_capitata_HIv3___RNAseq.g163.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25032.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21961.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27543.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42144.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27132.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43698.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36849.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6740.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49341.t1,0,0,22,0
Montipora_capitata_HIv3___RNAseq.g20729.t1,410,212,438,331
Montipora_capitata_HIv3___RNAseq.g46778.t1,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g5865.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g44758.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43054.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g26868.t1,41,78,148,202
Montipora_capitata_HIv3___RNAseq.g24413.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9447.t1,7853,5246,8302,4868
Montipora_capitata_HIv3___RNAseq.g25200.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10571.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11650.t1b,0,0,8,38
Montipora_capitata_HIv3___TS.g2655.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3934.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32961.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g452.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41987.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10136.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30235.t1,0,0,0,12
Montipora_capitata_HIv3___TS.g24425.t1,0,0,0,11
Montipora_capitata_HIv3___RNAseq.g8051.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45678.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45635.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5669.t1,11,17,24,0
Montipora_capitata_HIv3___RNAseq.g30079.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32132.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15830.t1,337,384,527,280
Montipora_capitata_HIv3___RNAseq.g14845.t1,0,7,15,3
Montipora_capitata_HIv3___TS.g35279.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49062.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8584.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45493.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g22974.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45285.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39053.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2679.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21959.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49434.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29720.t1,0,0,0,4
Montipora_capitata_HIv3___TS.g39200.t2,8494,6186,12598,5570
Montipora_capitata_HIv3___TS.g19152.t1,26,0,0,0
Montipora_capitata_HIv3___RNAseq.g17973.t1,75,101,76,101
Montipora_capitata_HIv3___RNAseq.g12552.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2440.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31898.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45303.t1,0,0,26,60
Montipora_capitata_HIv3___RNAseq.g38217.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17855.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18063.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11271.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1447.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1671.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g47679.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10611.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6454.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25202.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38392.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38392.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38392.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g28213.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38392.t1e,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38392.t1d,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40129.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35801.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39805.t1,754,574,745,654
Montipora_capitata_HIv3___RNAseq.g48927.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4614.t1,33,0,0,6
Montipora_capitata_HIv3___RNAseq.g12180.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49060.t1,367,434,660,351
Montipora_capitata_HIv3___RNAseq.g45491.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5965.t1,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g20881.t1,563,360,924,742
Montipora_capitata_HIv3___RNAseq.47337_t,546,160,942,445
Montipora_capitata_HIv3___RNAseq.g45193.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g773.t1,103,275,325,35
Montipora_capitata_HIv3___TS.g26384.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15182.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30860.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13914.t1,0,0,0,0
