"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g18392.t1",5.82801015229153,7.50510677857202,1.75197247058996,4.28380405774569,1.83724727809236e-05,5.02855582644898e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g48259.t1",19.3289683201044,9.92260102388156,1.97396708588087,5.02673073672536,4.98912102169842e-07,1.73089460013123e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g4632.t1",24.6168762077077,7.59035700064274,1.68949588008915,4.49267564963947,7.03338648240552e-06,2.06231037473935e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g19877.t1",9.54424168877273,6.96415054882677,1.8574654738268,3.7492759068512,0.000177345888482183,0.000406620015164098,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15006.t1",233.581780601826,-1.60788906034945,0.263920750457975,-6.09231770355049,1.11287541722107e-09,5.36230379222266e-09,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g16324.t1",402.589681149834,2.52643380828113,0.31358576038699,8.05659608128668,7.8448336678502e-16,6.57202181081516e-15,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g35428.t1",318.21081023743,1.33522730791385,0.283024971815518,4.7177014075782,2.38524222475896e-06,7.4931323668789e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36820.t1",11.7326397099122,8.14593981849279,1.6776937159106,4.85543919086056,1.20120212725252e-06,3.93871555050152e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g18390.t1",10.6036116031712,7.19939376137133,1.39683653333013,5.15407035081448,2.54892245313692e-07,9.19726978539324e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g40982.t1a",40.3992173682306,-1.7356402790161,0.458371194686864,-3.78653872480316,0.000152760298589974,0.0003548008624963,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g47945.t2",5278.09761343627,1.83736234388402,0.159827864665364,11.4958824465994,1.38359767415744e-30,3.01976669902061e-29,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g21917.t1",5.87972080901856,5.91733201118263,1.63997823757184,3.60817715480411,0.000308355916273704,0.00067782469501825,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44477.t1",64.6602735444108,5.1114520700687,0.668548047091684,7.64560167710389,2.07970537282956e-14,1.55335492048539e-13,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8409.t1",11.2828162382902,4.60298501344853,1.29352757627691,3.55847459139374,0.000373014867491548,0.000806031904041919,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g30594.t1",13.5751523453004,6.88812856134662,1.27105896605327,5.41920457296701,5.98647850445291e-08,2.36032509044986e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44475.t1",12.9665359753869,1.52533587381329,0.61921976363788,2.4633191047586,0.0137657339309732,0.0217394140675754,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1564.t1",249.328900605639,2.0045734457792,0.21101957345707,9.49946686432388,2.1096760870018e-21,2.60464542995642e-20,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g7314.t2",668.568493756544,1.56077769969665,0.132684637180137,11.763062648901,6.04991952619732e-32,1.42043920414836e-30,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44597.t1",1220.27505661453,1.47912082985752,0.155059232960738,9.5390696936573,1.44119309615744e-21,1.79529898429839e-20,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g50006.t1",185.032362092629,-1.02785297263912,0.27717324315392,-3.70834125597156,0.000208621381530852,0.000472528077865704,"Up at 1 hpf"
